source,term_id,term_name,fdr,significant,intersection_size,query_size,term_size,background_size,genes,gene_symbols
GO:BP,GO:0070482,response to oxygen levels,0.6569856464127382,False,1,94,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0002040,sprouting angiogenesis,0.6569856464127382,False,1,94,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0050727,regulation of inflammatory response,0.6569856464127382,False,2,94,34,1708,ENSG00000010810 ENSG00000213654,FYN GPSM3
GO:BP,GO:0017148,negative regulation of translation,0.6569856464127382,False,1,94,15,1708,ENSG00000100354,TNRC6B
GO:BP,GO:0050868,negative regulation of T cell activation,0.6569856464127382,False,1,94,15,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0097529,myeloid leukocyte migration,0.6569856464127382,False,1,94,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0010467,gene expression,0.6569856464127382,False,32,94,587,1708,ENSG00000067082 ENSG00000110497 ENSG00000133687 ENSG00000161813 ENSG00000166133 ENSG00000103811 ENSG00000073417 ENSG00000070366 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000196182 ENSG00000142599 ENSG00000053438 ENSG00000100354 ENSG00000100403 ENSG00000251322 ENSG00000082153 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000120725 ENSG00000155511 ENSG00000113448 ENSG00000010810 ENSG00000124557 ENSG00000096654 ENSG00000137411 ENSG00000213654 ENSG00000204231 ENSG00000005483,KLF6 AMBRA1 TMTC1 LARP4 RPUSD2 CTSH PDE8A SMG6 GALR1 DOT1L ZNF529 GATAD2B STK40 RERE NNAT TNRC6B ZC3H7B SHANK3 BZW1 MSL2 ATXN7 PCGF3 SIL1 GRIA1 PDE4D FYN BTN1A1 ZNF184 VARS2 GPSM3 RXRB KMT2E
GO:BP,GO:0007338,single fertilization,0.6569856464127382,False,1,94,15,1708,ENSG00000122986,HVCN1
GO:BP,GO:0008217,regulation of blood pressure,0.6569856464127382,False,1,94,15,1708,ENSG00000150630,VEGFC
GO:BP,GO:0006974,DNA damage response,0.6569856464127382,False,6,94,110,1708,ENSG00000204991 ENSG00000104885 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000184903,SPIRE2 DOT1L BABAM2 MSL2 ATXN7 IMMP2L
GO:BP,GO:0008361,regulation of cell size,0.6569856464127382,False,1,94,15,1708,ENSG00000251322,SHANK3
GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process,0.6569856464127382,False,3,94,53,1708,ENSG00000110497 ENSG00000089053 ENSG00000112659,AMBRA1 ANAPC5 CUL9
GO:BP,GO:0007283,spermatogenesis,0.6569856464127382,False,3,94,53,1708,ENSG00000135454 ENSG00000178093 ENSG00000184903,B4GALNT1 TSSK6 IMMP2L
GO:MF,GO:1901265,nucleoside phosphate binding,0.6617964625489471,False,10,94,185,1708,ENSG00000178093 ENSG00000116852 ENSG00000196182 ENSG00000188641 ENSG00000115085 ENSG00000151422 ENSG00000113448 ENSG00000010810 ENSG00000137411 ENSG00000112659,TSSK6 KIF21B STK40 DPYD ZAP70 FER PDE4D FYN VARS2 CUL9
GO:BP,GO:0010256,endomembrane system organization,0.662249893278754,False,3,94,54,1708,ENSG00000120451 ENSG00000149927 ENSG00000130635,SNX19 DOC2A COL5A1
GO:BP,GO:0009792,embryo development ending in birth or egg hatching,0.662249893278754,False,3,94,54,1708,ENSG00000110497 ENSG00000171310 ENSG00000157456,AMBRA1 CHST11 CCNB2
GO:BP,GO:0043009,chordate embryonic development,0.662249893278754,False,3,94,54,1708,ENSG00000110497 ENSG00000171310 ENSG00000157456,AMBRA1 CHST11 CCNB2
GO:BP,GO:0043632,modification-dependent macromolecule catabolic process,0.662249893278754,False,3,94,54,1708,ENSG00000110497 ENSG00000089053 ENSG00000112659,AMBRA1 ANAPC5 CUL9
GO:BP,GO:1901698,response to nitrogen compound,0.662249893278754,False,4,94,73,1708,ENSG00000151422 ENSG00000155511 ENSG00000113448 ENSG00000010810,FER GRIA1 PDE4D FYN
GO:BP,GO:0019941,modification-dependent protein catabolic process,0.662249893278754,False,3,94,54,1708,ENSG00000110497 ENSG00000089053 ENSG00000112659,AMBRA1 ANAPC5 CUL9
GO:BP,GO:0007281,germ cell development,0.6644994250085943,False,2,94,35,1708,ENSG00000178093 ENSG00000151422,TSSK6 FER
GO:BP,GO:0030003,intracellular monoatomic cation homeostasis,0.6644994250085943,False,2,94,35,1708,ENSG00000122986 ENSG00000162753,HVCN1 SLC9C2
GO:BP,GO:0030217,T cell differentiation,0.6644994250085943,False,2,94,35,1708,ENSG00000110497 ENSG00000115085,AMBRA1 ZAP70
GO:BP,GO:0001701,in utero embryonic development,0.6644994250085943,False,2,94,35,1708,ENSG00000171310 ENSG00000157456,CHST11 CCNB2
GO:BP,GO:0010876,lipid localization,0.6644994250085943,False,2,94,35,1708,ENSG00000166573 ENSG00000070882,GALR1 OSBPL3
GO:MF,GO:0001216,DNA-binding transcription activator activity,0.6661722689103362,False,2,94,35,1708,ENSG00000067082 ENSG00000204231,KLF6 RXRB
GO:MF,GO:0030546,signaling receptor activator activity,0.6661722689103362,False,2,94,35,1708,ENSG00000150630 ENSG00000113070,VEGFC HBEGF
GO:CC,GO:1904724,tertiary granule lumen,0.6682719238902747,False,1,94,9,1708,ENSG00000103811,CTSH
GO:CC,GO:0031968,organelle outer membrane,0.6682719238902747,False,2,94,25,1708,ENSG00000110497 ENSG00000104442,AMBRA1 ARMC1
GO:CC,GO:0005604,basement membrane,0.6682719238902747,False,1,94,9,1708,ENSG00000130635,COL5A1
GO:CC,GO:0030175,filopodium,0.6682719238902747,False,1,94,9,1708,ENSG00000070882,OSBPL3
GO:CC,GO:0019867,outer membrane,0.6682719238902747,False,2,94,25,1708,ENSG00000110497 ENSG00000104442,AMBRA1 ARMC1
GO:CC,GO:0150034,distal axon,0.6682719238902747,False,2,94,25,1708,ENSG00000116852 ENSG00000131558,KIF21B EXOC4
GO:BP,GO:0008104,intracellular protein localization,0.6712649931958502,False,12,94,224,1708,ENSG00000120451 ENSG00000168778 ENSG00000204991 ENSG00000159023 ENSG00000053438 ENSG00000251322 ENSG00000007402 ENSG00000150630 ENSG00000120725 ENSG00000010810 ENSG00000131558 ENSG00000176406,SNX19 TCTN2 SPIRE2 EPB41 NNAT SHANK3 CACNA2D2 VEGFC SIL1 FYN EXOC4 RIMS2
GO:BP,GO:0016071,mRNA metabolic process,0.6720556561922022,False,4,94,74,1708,ENSG00000166133 ENSG00000070366 ENSG00000100354 ENSG00000204231,RPUSD2 SMG6 TNRC6B RXRB
GO:BP,GO:0048232,male gamete generation,0.674032316254397,False,3,94,55,1708,ENSG00000135454 ENSG00000178093 ENSG00000184903,B4GALNT1 TSSK6 IMMP2L
GO:CC,GO:0016324,apical plasma membrane,0.6747984256534016,False,3,94,42,1708,ENSG00000122986 ENSG00000196517 ENSG00000113448,HVCN1 SLC6A9 PDE4D
GO:BP,GO:0051649,establishment of localization in cell,0.6755685094145432,False,8,94,150,1708,ENSG00000120451 ENSG00000149927 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000120725 ENSG00000131558 ENSG00000176406,SNX19 DOC2A SMPD3 SPIRE2 SMG6 SIL1 EXOC4 RIMS2
GO:BP,GO:0002697,regulation of immune effector process,0.6756648225902634,False,2,94,36,1708,ENSG00000149131 ENSG00000151422,SERPING1 FER
GO:BP,GO:0050728,negative regulation of inflammatory response,0.6756648225902634,False,1,94,16,1708,ENSG00000010810,FYN
GO:BP,GO:0006873,intracellular monoatomic ion homeostasis,0.6756648225902634,False,2,94,36,1708,ENSG00000122986 ENSG00000162753,HVCN1 SLC9C2
GO:BP,GO:0010506,regulation of autophagy,0.6756648225902634,False,2,94,36,1708,ENSG00000110497 ENSG00000131558,AMBRA1 EXOC4
GO:BP,GO:0051054,positive regulation of DNA metabolic process,0.6756648225902634,False,2,94,36,1708,ENSG00000204991 ENSG00000158019,SPIRE2 BABAM2
GO:BP,GO:0051053,negative regulation of DNA metabolic process,0.6756648225902634,False,1,94,16,1708,ENSG00000070366,SMG6
GO:BP,GO:1901888,regulation of cell junction assembly,0.6756648225902634,False,1,94,16,1708,ENSG00000135298,ADGRB3
GO:BP,GO:0006139,nucleobase-containing compound metabolic process,0.6756648225902634,False,27,94,502,1708,ENSG00000067082 ENSG00000110497 ENSG00000133687 ENSG00000111669 ENSG00000166133 ENSG00000073417 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000142599 ENSG00000188641 ENSG00000100354 ENSG00000100403 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000113448 ENSG00000096654 ENSG00000232040 ENSG00000137411 ENSG00000204231 ENSG00000005483,KLF6 AMBRA1 TMTC1 TPI1 RPUSD2 PDE8A SMPD3 SPIRE2 SMG6 GALR1 DOT1L ZNF529 GATAD2B RERE DPYD TNRC6B ZC3H7B BABAM2 MSL2 ATXN7 PCGF3 PDE4D ZNF184 SCAND3 VARS2 RXRB KMT2E
GO:BP,GO:0022412,cellular process involved in reproduction in multicellular organism,0.6756648225902634,False,2,94,36,1708,ENSG00000178093 ENSG00000151422,TSSK6 FER
GO:BP,GO:0035966,response to topologically incorrect protein,0.6756648225902634,False,1,94,16,1708,ENSG00000151778,SERP2
GO:BP,GO:0043401,steroid hormone receptor signaling pathway,0.6756648225902634,False,1,94,16,1708,ENSG00000204231,RXRB
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,0.6756648225902634,False,2,94,36,1708,ENSG00000103811 ENSG00000010810,CTSH FYN
GO:BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,0.6756648225902634,False,1,94,16,1708,ENSG00000002822,MAD1L1
GO:BP,GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,0.6756648225902634,False,1,94,16,1708,ENSG00000204231,RXRB
GO:BP,GO:0016236,macroautophagy,0.6756648225902634,False,2,94,36,1708,ENSG00000110497 ENSG00000131558,AMBRA1 EXOC4
GO:CC,GO:0031090,organelle membrane,0.6762194231601361,False,19,94,323,1708,ENSG00000120451 ENSG00000110497 ENSG00000171310 ENSG00000122986 ENSG00000168778 ENSG00000135454 ENSG00000151778 ENSG00000149927 ENSG00000103042 ENSG00000103056 ENSG00000204991 ENSG00000196517 ENSG00000113070 ENSG00000155511 ENSG00000113448 ENSG00000184903 ENSG00000070882 ENSG00000168077 ENSG00000104442,SNX19 AMBRA1 CHST11 HVCN1 TCTN2 B4GALNT1 SERP2 DOC2A SLC38A7 SMPD3 SPIRE2 SLC6A9 HBEGF GRIA1 PDE4D IMMP2L OSBPL3 SCARA3 ARMC1
GO:CC,GO:0030880,RNA polymerase complex,0.6762553979507296,False,1,94,10,1708,ENSG00000163635,ATXN7
GO:CC,GO:0005768,endosome,0.6762553979507296,False,7,94,112,1708,ENSG00000120451 ENSG00000103811 ENSG00000196517 ENSG00000124356 ENSG00000155511 ENSG00000010810 ENSG00000079691,SNX19 CTSH SLC6A9 STAMBP GRIA1 FYN CARMIL1
GO:CC,GO:0031985,Golgi cisterna,0.6762553979507296,False,1,94,10,1708,ENSG00000103056,SMPD3
GO:CC,GO:0043197,dendritic spine,0.6762553979507296,False,1,94,10,1708,ENSG00000155511,GRIA1
GO:CC,GO:0000139,Golgi membrane,0.6762553979507296,False,4,94,61,1708,ENSG00000171310 ENSG00000135454 ENSG00000103056 ENSG00000168077,CHST11 B4GALNT1 SMPD3 SCARA3
GO:CC,GO:0000428,DNA-directed RNA polymerase complex,0.6762553979507296,False,1,94,10,1708,ENSG00000163635,ATXN7
GO:CC,GO:0098800,inner mitochondrial membrane protein complex,0.6762553979507296,False,1,94,10,1708,ENSG00000184903,IMMP2L
GO:CC,GO:0098797,plasma membrane protein complex,0.6762553979507296,False,4,94,61,1708,ENSG00000115085 ENSG00000007402 ENSG00000155511 ENSG00000113448,ZAP70 CACNA2D2 GRIA1 PDE4D
GO:CC,GO:0005911,cell-cell junction,0.6762553979507296,False,3,94,43,1708,ENSG00000115085 ENSG00000151422 ENSG00000155511,ZAP70 FER GRIA1
GO:CC,GO:0005871,kinesin complex,0.6762553979507296,False,1,94,10,1708,ENSG00000116852,KIF21B
GO:CC,GO:0072686,mitotic spindle,0.6762553979507296,False,2,94,26,1708,ENSG00000159023 ENSG00000002822,EPB41 MAD1L1
GO:CC,GO:0005813,centrosome,0.6762553979507296,False,5,94,77,1708,ENSG00000157456 ENSG00000113448 ENSG00000005483 ENSG00000131558 ENSG00000002822,CCNB2 PDE4D KMT2E EXOC4 MAD1L1
GO:MF,GO:0051082,unfolded protein binding,0.6768690616653436,False,1,94,16,1708,ENSG00000120725,SIL1
GO:MF,GO:0005201,extracellular matrix structural constituent,0.6768690616653436,False,1,94,16,1708,ENSG00000130635,COL5A1
GO:MF,GO:0019208,phosphatase regulator activity,0.6768690616653436,False,1,94,16,1708,ENSG00000110497,AMBRA1
GO:MF,GO:0004175,endopeptidase activity,0.6772977919544224,False,2,94,36,1708,ENSG00000103811 ENSG00000184903,CTSH IMMP2L
GO:CC,GO:0016323,basolateral plasma membrane,0.6791672010797215,False,2,94,27,1708,ENSG00000159023 ENSG00000196517,EPB41 SLC6A9
GO:CC,GO:0005819,spindle,0.6791672010797215,False,3,94,44,1708,ENSG00000089053 ENSG00000159023 ENSG00000002822,ANAPC5 EPB41 MAD1L1
GO:CC,GO:0090575,RNA polymerase II transcription regulator complex,0.6791672010797215,False,2,94,27,1708,ENSG00000163635 ENSG00000204231,ATXN7 RXRB
GO:BP,GO:0080135,regulation of cellular response to stress,0.692414042289433,False,3,94,57,1708,ENSG00000204991 ENSG00000158019 ENSG00000163635,SPIRE2 BABAM2 ATXN7
GO:BP,GO:0141193,nuclear receptor-mediated signaling pathway,0.692414042289433,False,1,94,17,1708,ENSG00000204231,RXRB
GO:BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,0.692414042289433,False,1,94,17,1708,ENSG00000073417,PDE8A
GO:BP,GO:0016485,protein processing,0.692414042289433,False,1,94,17,1708,ENSG00000103811,CTSH
GO:BP,GO:0061138,morphogenesis of a branching epithelium,0.692414042289433,False,1,94,17,1708,ENSG00000103811,CTSH
GO:BP,GO:0010976,positive regulation of neuron projection development,0.692414042289433,False,1,94,17,1708,ENSG00000010810,FYN
GO:BP,GO:0016064,immunoglobulin mediated immune response,0.692414042289433,False,1,94,17,1708,ENSG00000149131,SERPING1
GO:BP,GO:0006941,striated muscle contraction,0.692414042289433,False,1,94,17,1708,ENSG00000113448,PDE4D
GO:BP,GO:0046631,alpha-beta T cell activation,0.692414042289433,False,1,94,17,1708,ENSG00000115085,ZAP70
GO:BP,GO:1990138,neuron projection extension,0.692414042289433,False,1,94,17,1708,ENSG00000176406,RIMS2
GO:BP,GO:0042594,response to starvation,0.692414042289433,False,1,94,17,1708,ENSG00000110497,AMBRA1
GO:BP,GO:0031400,negative regulation of protein modification process,0.692414042289433,False,1,94,17,1708,ENSG00000010810,FYN
GO:BP,GO:0031333,negative regulation of protein-containing complex assembly,0.692414042289433,False,1,94,17,1708,ENSG00000079691,CARMIL1
GO:BP,GO:0032868,response to insulin,0.692414042289433,False,1,94,17,1708,ENSG00000151422,FER
GO:BP,GO:0016052,carbohydrate catabolic process,0.692414042289433,False,1,94,17,1708,ENSG00000111669,TPI1
GO:BP,GO:0051225,spindle assembly,0.692414042289433,False,1,94,17,1708,ENSG00000157456,CCNB2
GO:BP,GO:0007018,microtubule-based movement,0.692414042289433,False,2,94,37,1708,ENSG00000178093 ENSG00000116852,TSSK6 KIF21B
GO:BP,GO:0048284,organelle fusion,0.692414042289433,False,1,94,17,1708,ENSG00000149927,DOC2A
GO:MF,GO:0016874,ligase activity,0.6936672429865101,False,1,94,17,1708,ENSG00000137411,VARS2
GO:MF,GO:0005085,guanyl-nucleotide exchange factor activity,0.6936672429865101,False,1,94,17,1708,ENSG00000205517,RGL3
GO:MF,GO:0000287,magnesium ion binding,0.6936672429865101,False,1,94,17,1708,ENSG00000178093,TSSK6
GO:MF,GO:0016829,lyase activity,0.6936672429865101,False,1,94,17,1708,ENSG00000111669,TPI1
GO:CC,GO:0005769,early endosome,0.6943517848421001,False,3,94,45,1708,ENSG00000120451 ENSG00000124356 ENSG00000155511,SNX19 STAMBP GRIA1
GO:BP,GO:0031347,regulation of defense response,0.6954342955769185,False,4,94,77,1708,ENSG00000149131 ENSG00000251322 ENSG00000010810 ENSG00000213654,SERPING1 SHANK3 FYN GPSM3
GO:BP,GO:0003006,developmental process involved in reproduction,0.6954342955769185,False,4,94,77,1708,ENSG00000135454 ENSG00000178093 ENSG00000151422 ENSG00000184903,B4GALNT1 TSSK6 FER IMMP2L
GO:CC,GO:0005776,autophagosome,0.6996993609262533,False,1,94,11,1708,ENSG00000110497,AMBRA1
GO:CC,GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,0.6996993609262533,False,1,94,11,1708,ENSG00000155511,GRIA1
GO:CC,GO:1905369,endopeptidase complex,0.6996993609262533,False,1,94,11,1708,ENSG00000184903,IMMP2L
GO:MF,GO:0050839,cell adhesion molecule binding,0.7013901351308448,False,3,94,58,1708,ENSG00000157456 ENSG00000082153 ENSG00000130635,CCNB2 BZW1 COL5A1
GO:MF,GO:0016746,acyltransferase activity,0.7013901351308448,False,3,94,58,1708,ENSG00000174579 ENSG00000185619 ENSG00000112659,MSL2 PCGF3 CUL9
GO:BP,GO:0002449,lymphocyte mediated immunity,0.701540476363744,False,2,94,38,1708,ENSG00000149131 ENSG00000103811,SERPING1 CTSH
GO:BP,GO:0009314,response to radiation,0.701540476363744,False,2,94,38,1708,ENSG00000158019 ENSG00000168077,BABAM2 SCARA3
GO:BP,GO:0043086,negative regulation of catalytic activity,0.7077680942092682,False,1,94,18,1708,ENSG00000166573,GALR1
GO:BP,GO:2000779,regulation of double-strand break repair,0.7077680942092682,False,1,94,18,1708,ENSG00000204991,SPIRE2
GO:BP,GO:0030336,negative regulation of cell migration,0.7077680942092682,False,1,94,18,1708,ENSG00000242498,ARPIN
GO:BP,GO:0001822,kidney development,0.7077680942092682,False,1,94,18,1708,ENSG00000103811,CTSH
GO:BP,GO:0019318,hexose metabolic process,0.7077680942092682,False,1,94,18,1708,ENSG00000111669,TPI1
GO:BP,GO:0000723,telomere maintenance,0.7077680942092682,False,1,94,18,1708,ENSG00000070366,SMG6
GO:BP,GO:0009913,epidermal cell differentiation,0.7077680942092682,False,1,94,18,1708,ENSG00000181291,TMEM132E
GO:BP,GO:0006364,rRNA processing,0.7077680942092682,False,1,94,18,1708,ENSG00000166133,RPUSD2
GO:BP,GO:0002285,lymphocyte activation involved in immune response,0.7077680942092682,False,1,94,18,1708,ENSG00000154822,PLCL2
GO:BP,GO:0002262,myeloid cell homeostasis,0.7077680942092682,False,1,94,18,1708,ENSG00000005483,KMT2E
GO:BP,GO:0019724,B cell mediated immunity,0.7077680942092682,False,1,94,18,1708,ENSG00000149131,SERPING1
GO:BP,GO:0070507,regulation of microtubule cytoskeleton organization,0.7077680942092682,False,1,94,18,1708,ENSG00000163635,ATXN7
GO:BP,GO:0051310,metaphase chromosome alignment,0.7077680942092682,False,1,94,18,1708,ENSG00000002822,MAD1L1
GO:BP,GO:1903320,regulation of protein modification by small protein conjugation or removal,0.7077680942092682,False,1,94,18,1708,ENSG00000010810,FYN
GO:BP,GO:0009411,response to UV,0.7077680942092682,False,1,94,18,1708,ENSG00000168077,SCARA3
GO:BP,GO:0072330,monocarboxylic acid biosynthetic process,0.7077680942092682,False,1,94,18,1708,ENSG00000070882,OSBPL3
GO:BP,GO:0043588,skin development,0.7077680942092682,False,1,94,18,1708,ENSG00000130635,COL5A1
GO:BP,GO:0009566,fertilization,0.7077680942092682,False,1,94,18,1708,ENSG00000122986,HVCN1
GO:BP,GO:1901873,regulation of post-translational protein modification,0.7077680942092682,False,1,94,18,1708,ENSG00000010810,FYN
GO:CC,GO:0030425,dendrite,0.7086100589004156,False,3,94,47,1708,ENSG00000116852 ENSG00000155511 ENSG00000010810,KIF21B GRIA1 FYN
GO:CC,GO:0097447,dendritic tree,0.7086100589004156,False,3,94,47,1708,ENSG00000116852 ENSG00000155511 ENSG00000010810,KIF21B GRIA1 FYN
GO:CC,GO:0099080,supramolecular complex,0.7086100589004156,False,10,94,172,1708,ENSG00000161813 ENSG00000103811 ENSG00000143614 ENSG00000116852 ENSG00000100354 ENSG00000010810 ENSG00000079691 ENSG00000005483 ENSG00000002822 ENSG00000130635,LARP4 CTSH GATAD2B KIF21B TNRC6B FYN CARMIL1 KMT2E MAD1L1 COL5A1
GO:CC,GO:0005815,microtubule organizing center,0.7086100589004156,False,6,94,100,1708,ENSG00000157456 ENSG00000070366 ENSG00000113448 ENSG00000005483 ENSG00000131558 ENSG00000002822,CCNB2 SMG6 PDE4D KMT2E EXOC4 MAD1L1
GO:CC,GO:0030662,coated vesicle membrane,0.7086100589004156,False,2,94,29,1708,ENSG00000113070 ENSG00000155511,HBEGF GRIA1
GO:CC,GO:0005667,transcription regulator complex,0.7086100589004156,False,3,94,47,1708,ENSG00000143614 ENSG00000163635 ENSG00000204231,GATAD2B ATXN7 RXRB
GO:CC,GO:0005635,nuclear envelope,0.7086100589004156,False,3,94,47,1708,ENSG00000113448 ENSG00000002822 ENSG00000070882,PDE4D MAD1L1 OSBPL3
GO:BP,GO:0000819,sister chromatid segregation,0.7096066093593315,False,2,94,39,1708,ENSG00000089053 ENSG00000002822,ANAPC5 MAD1L1
GO:BP,GO:0010498,proteasomal protein catabolic process,0.7096066093593315,False,2,94,39,1708,ENSG00000110497 ENSG00000089053,AMBRA1 ANAPC5
GO:BP,GO:0007423,sensory organ development,0.7096066093593315,False,2,94,39,1708,ENSG00000181291 ENSG00000130635,TMEM132E COL5A1
GO:MF,GO:0016791,phosphatase activity,0.7121251285968719,False,1,94,18,1708,ENSG00000147535,PLPP5
GO:BP,GO:0006629,lipid metabolic process,0.7137782660241302,False,5,94,99,1708,ENSG00000135454 ENSG00000103056 ENSG00000154822 ENSG00000070882 ENSG00000147535,B4GALNT1 SMPD3 PLCL2 OSBPL3 PLPP5
GO:BP,GO:0007059,chromosome segregation,0.7189373752081079,False,3,94,60,1708,ENSG00000089053 ENSG00000157456 ENSG00000002822,ANAPC5 CCNB2 MAD1L1
GO:BP,GO:0071345,cellular response to cytokine stimulus,0.7189373752081079,False,3,94,60,1708,ENSG00000103056 ENSG00000150630 ENSG00000151422,SMPD3 VEGFC FER
GO:BP,GO:0090304,nucleic acid metabolic process,0.7189987070789333,False,24,94,458,1708,ENSG00000067082 ENSG00000110497 ENSG00000133687 ENSG00000166133 ENSG00000073417 ENSG00000103056 ENSG00000204991 ENSG00000070366 ENSG00000166573 ENSG00000104885 ENSG00000186020 ENSG00000143614 ENSG00000142599 ENSG00000100354 ENSG00000100403 ENSG00000158019 ENSG00000174579 ENSG00000163635 ENSG00000185619 ENSG00000096654 ENSG00000232040 ENSG00000137411 ENSG00000204231 ENSG00000005483,KLF6 AMBRA1 TMTC1 RPUSD2 PDE8A SMPD3 SPIRE2 SMG6 GALR1 DOT1L ZNF529 GATAD2B RERE TNRC6B ZC3H7B BABAM2 MSL2 ATXN7 PCGF3 ZNF184 SCAND3 VARS2 RXRB KMT2E
GO:BP,GO:0006281,DNA repair,0.7190574358989135,False,4,94,80,1708,ENSG00000204991 ENSG00000104885 ENSG00000158019 ENSG00000163635,SPIRE2 DOT1L BABAM2 ATXN7
GO:BP,GO:0006955,immune response,0.7194560518560261,False,9,94,177,1708,ENSG00000149131 ENSG00000122986 ENSG00000103811 ENSG00000115085 ENSG00000154822 ENSG00000151422 ENSG00000113448 ENSG00000010810 ENSG00000124557,SERPING1 HVCN1 CTSH ZAP70 PLCL2 FER PDE4D FYN BTN1A1
GO:CC,GO:0005795,Golgi stack,0.7200738010868012,False,1,94,12,1708,ENSG00000103056,SMPD3
GO:CC,GO:0030133,transport vesicle,0.7211773097644029,False,3,94,48,1708,ENSG00000149927 ENSG00000196517 ENSG00000155511,DOC2A SLC6A9 GRIA1
GO:CC,GO:0009925,basal plasma membrane,0.7211773097644029,False,2,94,30,1708,ENSG00000159023 ENSG00000196517,EPB41 SLC6A9
GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.7223912034792684,False,2,94,40,1708,ENSG00000149131 ENSG00000103811,SERPING1 CTSH
GO:BP,GO:0006937,regulation of muscle contraction,0.7229358781664261,False,1,94,19,1708,ENSG00000113448,PDE4D
GO:BP,GO:0048588,developmental cell growth,0.7229358781664261,False,1,94,19,1708,ENSG00000176406,RIMS2
GO:BP,GO:0009755,hormone-mediated signaling pathway,0.7229358781664261,False,1,94,19,1708,ENSG00000204231,RXRB
GO:BP,GO:0071674,mononuclear cell migration,0.7229358781664261,False,1,94,19,1708,ENSG00000115085,ZAP70
GO:BP,GO:0007127,meiosis I,0.7229358781664261,False,1,94,19,1708,ENSG00000157456,CCNB2
GO:BP,GO:0072001,renal system development,0.7229358781664261,False,1,94,19,1708,ENSG00000103811,CTSH
GO:BP,GO:0015931,nucleobase-containing compound transport,0.7229358781664261,False,1,94,19,1708,ENSG00000070366,SMG6
GO:BP,GO:0001909,leukocyte mediated cytotoxicity,0.7229358781664261,False,1,94,19,1708,ENSG00000103811,CTSH
GO:BP,GO:0010629,negative regulation of gene expression,0.7229358781664261,False,6,94,120,1708,ENSG00000070366 ENSG00000104885 ENSG00000100354 ENSG00000100403 ENSG00000185619 ENSG00000010810,SMG6 DOT1L TNRC6B ZC3H7B PCGF3 FYN
GO:CC,GO:0031965,nuclear membrane,0.7253959102409848,False,2,94,31,1708,ENSG00000113448 ENSG00000070882,PDE4D OSBPL3
GO:CC,GO:1902911,protein kinase complex,0.7253959102409848,False,1,94,13,1708,ENSG00000157456,CCNB2
GO:CC,GO:0030669,clathrin-coated endocytic vesicle membrane,0.7253959102409848,False,1,94,13,1708,ENSG00000113070,HBEGF
GO:CC,GO:0030670,phagocytic vesicle membrane,0.7253959102409848,False,1,94,13,1708,ENSG00000122986,HVCN1
GO:CC,GO:0001726,ruffle,0.7253959102409848,False,1,94,13,1708,ENSG00000023902,PLEKHO1
GO:CC,GO:0016607,nuclear speck,0.7253959102409848,False,3,94,49,1708,ENSG00000143614 ENSG00000079691 ENSG00000005483,GATAD2B CARMIL1 KMT2E
GO:CC,GO:1902554,serine/threonine protein kinase complex,0.7253959102409848,False,1,94,13,1708,ENSG00000157456,CCNB2
GO:CC,GO:0048471,perinuclear region of cytoplasm,0.7253959102409848,False,4,94,67,1708,ENSG00000110497 ENSG00000153406 ENSG00000010810 ENSG00000070882,AMBRA1 NMRAL1 FYN OSBPL3
GO:CC,GO:0098687,chromosomal region,0.7253959102409848,False,4,94,67,1708,ENSG00000070366 ENSG00000104885 ENSG00000143614 ENSG00000002822,SMG6 DOT1L GATAD2B MAD1L1
GO:CC,GO:0042581,specific granule,0.7253959102409848,False,1,94,13,1708,ENSG00000122986,HVCN1
GO:BP,GO:0050790,regulation of catalytic activity,0.7262288081103371,False,3,94,61,1708,ENSG00000182732 ENSG00000103811 ENSG00000166573,RGS6 CTSH GALR1
GO:MF,GO:0035639,purine ribonucleoside triphosphate binding,0.726618819985965,False,8,94,158,1708,ENSG00000178093 ENSG00000116852 ENSG00000196182 ENSG00000115085 ENSG00000151422 ENSG00000010810 ENSG00000137411 ENSG00000112659,TSSK6 KIF21B STK40 ZAP70 FER FYN VARS2 CUL9
